x,direcao_descida,erro,f(min),x_anterior
[-0.86762372  1.28581085],[-0.10120411  0.16375085],0.0001925009419062862,-1.2257831746119152,[-0.86762372  1.28581085]
[-0.86772485  1.28597447],[-0.10112679  0.16362576],0.0001923538842723337,-1.2258201604959607,[-0.86772485  1.28597447]
[-0.8678259   1.28613797],[-0.10104954  0.16350076],0.00019220693898060122,-1.225857089892189,[-0.8678259   1.28613797]
[-0.86792687  1.28630135],[-0.10097234  0.16337586],0.00019206010594492975,-1.2258939628868717,[-0.86792687  1.28630135]
[-0.86802777  1.2864646 ],[-0.1008952   0.16325105],0.0001919133850797406,-1.2259307795661514,[-0.86802777  1.2864646 ]
[-0.86812859  1.28662773],[-0.10081812  0.16312634],0.00019176677629919407,-1.2259675400160357,[-0.86812859  1.28662773]
[-0.86822933  1.28679073],[-0.10074111  0.16300172],0.00019162027951807555,-1.2260042443224035,[-0.86822933  1.28679073]
[-0.86832999  1.2869536 ],[-0.10066414  0.1628772 ],0.0001914738946502981,-1.2260408925710022,[-0.86832999  1.2869536 ]
[-0.86843058  1.28711636],[-0.10058724  0.16275277],0.00019132762161064705,-1.2260774848474465,[-0.86843058  1.28711636]
[-0.86853109  1.28727899],[-0.1005104   0.16262844],0.0001911814603137772,-1.2261140212372221,[-0.86853109  1.28727899]
[-0.86863152  1.28744149],[-0.10043361  0.16250421],0.0001910354106740378,-1.2261505018256849,[-0.86863152  1.28744149]
[-0.86873188  1.28760387],[-0.10035689  0.16238007],0.00019088947260651978,-1.2261869266980567,[-0.86873188  1.28760387]
[-0.86883216  1.28776613],[-0.10028022  0.16225602],0.00019074364602557237,-1.2262232959394337,[-0.86883216  1.28776613]
[-0.86893236  1.28792826],[-0.10020361  0.16213207],0.00019059793084634486,-1.226259609634779,[-0.86893236  1.28792826]
[-0.86903249  1.28809027],[-0.10012706  0.16200821],0.0001904523269834921,-1.2262958678689273,[-0.86903249  1.28809027]
[-0.86913254  1.28825215],[-0.10005057  0.16188445],0.00019030683435210504,-1.2263320707265832,[-0.86913254  1.28825215]
[-0.86923252  1.28841391],[-0.09997414  0.16176078],0.00019016145286727463,-1.2263682182923228,[-0.86923252  1.28841391]
[-0.86933241  1.28857555],[-0.09989776  0.16163721],0.00019001618244409186,-1.2264043106505909,[-0.86933241  1.28857555]
[-0.86943223  1.28873706],[-0.09982144  0.16151373],0.00018987102299751712,-1.2264403478857064,[-0.86943223  1.28873706]
[-0.86953198  1.28889845],[-0.09974519  0.16139034],0.00018972597444275814,-1.2264763300818573,[-0.86953198  1.28889845]
[-0.86963165  1.28905972],[-0.09966899  0.16126705],0.00018958103669547253,-1.2265122573231029,[-0.86963165  1.28905972]
[-0.86973124  1.28922086],[-0.09959284  0.16114386],0.00018943620967054855,-1.2265481296933753,[-0.86973124  1.28922086]
[-0.86983076  1.28938188],[-0.09951676  0.16102076],0.00018929149328394945,-1.2265839472764777,[-0.86983076  1.28938188]
[-0.8699302   1.28954278],[-0.09944073  0.16089775],0.00018914688745063566,-1.2266197101560863,[-0.8699302   1.28954278]
[-0.87002956  1.28970356],[-0.09936477  0.16077483],0.00018900239208625104,-1.2266554184157477,[-0.87002956  1.28970356]
[-0.87012885  1.28986421],[-0.09928886  0.16065201],0.00018885800710668663,-1.226691072138881,[-0.87012885  1.28986421]
[-0.87022807  1.29002474],[-0.09921301  0.16052929],0.00018871373242739737,-1.226726671408781,[-0.87022807  1.29002474]
[-0.8703272   1.29018515],[-0.09913721  0.16040665],0.00018856956796396872,-1.2267622163086114,[-0.8703272   1.29018515]
[-0.87042626  1.29034543],[-0.09906148  0.16028412],0.0001884255136325974,-1.2267977069214115,[-0.87042626  1.29034543]
[-0.87052525  1.29050559],[-0.0989858   0.16016167],0.00018828156934873834,-1.2268331433300923,[-0.87052525  1.29050559]
[-0.87062416  1.29066563],[-0.09891018  0.16003932],0.00018813773502871872,-1.2268685256174385,[-0.87062416  1.29066563]
[-0.870723    1.29082555],[-0.09883462  0.15991706],0.0001879940105882408,-1.2269038538661095,[-0.870723    1.29082555]
[-0.87082175  1.29098534],[-0.09875911  0.1597949 ],0.0001878503959435012,-1.2269391281586361,[-0.87082175  1.29098534]
[-0.87092044  1.29114502],[-0.09868367  0.15967282],0.00018770689101063829,-1.2269743485774263,[-0.87092044  1.29114502]
[-0.87101905  1.29130457],[-0.09860828  0.15955085],0.00018756349570584876,-1.227009515204758,[-0.87101905  1.29130457]
[-0.87111758  1.29146399],[-0.09853295  0.15942896],0.00018742020994508204,-1.2270446281227876,[-0.87111758  1.29146399]
[-0.87121604  1.2916233 ],[-0.09845767  0.15930717],0.00018727703364521822,-1.2270796874135446,[-0.87121604  1.2916233 ]
[-0.87131442  1.29178249],[-0.09838246  0.15918547],0.00018713396672201784,-1.227114693158931,[-0.87131442  1.29178249]
[-0.87141273  1.29194155],[-0.0983073   0.15906386],0.00018699100909236102,-1.2271496454407276,[-0.87141273  1.29194155]
[-0.87151096  1.29210049],[-0.0982322   0.15894235],0.0001868481606726333,-1.2271845443405869,[-0.87151096  1.29210049]
[-0.87160912  1.29225931],[-0.09815715  0.15882093],0.00018670542137920647,-1.227219389940039,[-0.87160912  1.29225931]
[-0.8717072   1.29241801],[-0.09808217  0.1586996 ],0.00018656279112909117,-1.2272541823204874,[-0.8717072   1.29241801]
[-0.87180521  1.29257659],[-0.09800724  0.15857837],0.00018642026983884804,-1.2272889215632143,[-0.87180521  1.29257659]
[-0.87190314  1.29273505],[-0.09793236  0.15845723],0.000186277857424921,-1.2273236077493748,[-0.87190314  1.29273505]
[-0.872001    1.29289339],[-0.09785755  0.15833618],0.0001861355538046847,-1.2273582409600001,[-0.872001    1.29289339]
[-0.87209878  1.2930516 ],[-0.09778279  0.15821522],0.00018599335889445253,-1.227392821276001,[-0.87209878  1.2930516 ]
[-0.87219649  1.2932097 ],[-0.09770809  0.15809435],0.00018585127261165746,-1.2274273487781602,[-0.87219649  1.2932097 ]
[-0.87229412  1.29336767],[-0.09763345  0.15797358],0.0001857092948731795,-1.2274618235471413,[-0.87229412  1.29336767]
[-0.87239168  1.29352552],[-0.09755886  0.1578529 ],0.00018556742559582665,-1.2274962456634806,[-0.87239168  1.29352552]
[-0.87248916  1.29368325],[-0.09748433  0.15773231],0.0001854256646970902,-1.2275306152075949,[-0.87248916  1.29368325]
[-0.87258657  1.29384087],[-0.09740986  0.15761182],0.00018528401209409748,-1.227564932259777,[-0.87258657  1.29384087]
[-0.87268391  1.29399836],[-0.09733544  0.15749141],0.00018514246770409256,-1.227599196900195,[-0.87268391  1.29399836]
[-0.87278117  1.29415573],[-0.09726108  0.1573711 ],0.00018500103144413057,-1.227633409208898,[-0.87278117  1.29415573]
[-0.87287836  1.29431298],[-0.09718678  0.15725088],0.00018485970323213905,-1.2276675692658108,[-0.87287836  1.29431298]
[-0.87297547  1.29447011],[-0.09711254  0.15713075],0.00018471848298511471,-1.227701677150736,[-0.87297547  1.29447011]
[-0.87307251  1.29462712],[-0.09703835  0.15701072],0.00018457737062073783,-1.2277357329433554,[-0.87307251  1.29462712]
[-0.87316947  1.29478401],[-0.09696421  0.15689077],0.00018443636605680532,-1.2277697367232288,[-0.87316947  1.29478401]
[-0.87326636  1.29494078],[-0.09689014  0.15677092],0.00018429546921061956,-1.2278036885697932,[-0.87326636  1.29494078]
[-0.87336318  1.29509743],[-0.09681612  0.15665116],0.00018415468000004972,-1.2278375885623665,[-0.87336318  1.29509743]
[-0.87345992  1.29525397],[-0.09674216  0.15653149],0.00018401399834295102,-1.2278714367801433,[-0.87345992  1.29525397]
[-0.87355659  1.29541038],[-0.09666825  0.15641191],0.0001838734241570037,-1.2279052333021994,[-0.87355659  1.29541038]
[-0.87365318  1.29556667],[-0.0965944   0.15629242],0.00018373295736019352,-1.2279389782074877,[-0.87365318  1.29556667]
[-0.8737497   1.29572284],[-0.09652061  0.15617302],0.00018359259787056474,-1.2279726715748418,[-0.8737497   1.29572284]
[-0.87384615  1.2958789 ],[-0.09644687  0.15605372],0.00018345234560591424,-1.2280063134829742,[-0.87384615  1.2958789 ]
[-0.87394252  1.29603483],[-0.09637319  0.15593451],0.00018331220048447506,-1.2280399040104781,[-0.87394252  1.29603483]
[-0.87403882  1.29619065],[-0.09629957  0.15581538],0.00018317216242448036,-1.2280734432358262,[-0.87403882  1.29619065]
[-0.87413505  1.29634634],[-0.096226    0.15569635],0.00018303223134397424,-1.2281069312373714,[-0.87413505  1.29634634]
[-0.8742312   1.29650192],[-0.09615249  0.15557741],0.00018289240716118978,-1.2281403680933458,[-0.8742312   1.29650192]
[-0.87432728  1.29665738],[-0.09607904  0.15545856],0.00018275268979472405,-1.228173753881863,[-0.87432728  1.29665738]
[-0.87442329  1.29681272],[-0.09600564  0.1553398 ],0.00018261307916281013,-1.2282070886809184,[-0.87442329  1.29681272]
[-0.87451922  1.29696794],[-0.09593229  0.15522113],0.00018247357518398665,-1.2282403725683877,[-0.87451922  1.29696794]
[-0.87461508  1.29712304],[-0.09585901  0.15510256],0.00018233417777654506,-1.2282736056220254,[-0.87461508  1.29712304]
[-0.87471086  1.29727803],[-0.09578578  0.15498407],0.00018219488685921296,-1.228306787919471,[-0.87471086  1.29727803]
[-0.87480658  1.29743289],[-0.0957126   0.15486567],0.0001820557023508346,-1.2283399195382412,[-0.87480658  1.29743289]
[-0.87490221  1.29758764],[-0.09563948  0.15474737],0.0001819166241699487,-1.2283730005557378,[-0.87490221  1.29758764]
[-0.87499778  1.29774227],[-0.09556642  0.15462915],0.0001817776522352828,-1.2284060310492435,[-0.87499778  1.29774227]
[-0.87509327  1.29789678],[-0.09549341  0.15451103],0.00018163878646592849,-1.2284390110959216,[-0.87509327  1.29789678]
[-0.8751887   1.29805117],[-0.09542046  0.15439299],0.00018150002678042442,-1.2284719407728193,[-0.8751887   1.29805117]
[-0.87528404  1.29820545],[-0.09534756  0.15427505],0.00018136137309786215,-1.2285048201568654,[-0.87528404  1.29820545]
[-0.87537932  1.2983596 ],[-0.09527472  0.15415719],0.00018122282533727485,-1.2285376493248705,[-0.87537932  1.2983596 ]
[-0.87547452  1.29851364],[-0.09520194  0.15403943],0.00018108438341769574,-1.2285704283535293,[-0.87547452  1.29851364]
[-0.87556965  1.29866757],[-0.09512921  0.15392175],0.00018094604725846355,-1.2286031573194185,[-0.87556965  1.29866757]
[-0.87566471  1.29882137],[-0.09505654  0.15380417],0.00018080781677861155,-1.2286358362989975,[-0.87566471  1.29882137]
[-0.87575969  1.29897506],[-0.09498392  0.15368667],0.0001806696918974785,-1.2286684653686102,[-0.87575969  1.29897506]
[-0.8758546   1.29912863],[-0.09491136  0.15356926],0.00018053167253434483,-1.2287010446044824,[-0.8758546   1.29912863]
[-0.87594944  1.29928208],[-0.09483885  0.15345195],0.00018039375860854934,-1.2287335740827245,[-0.87594944  1.29928208]
[-0.87604421  1.29943541],[-0.0947664   0.15333472],0.00018025595003967807,-1.2287660538793301,[-0.87604421  1.29943541]
[-0.8761389   1.29958863],[-0.094694    0.15321759],0.00018011824674725877,-1.2287984840701776,[-0.8761389   1.29958863]
[-0.87623352  1.29974173],[-0.09462166  0.15310054],0.00017998064865068852,-1.2288308647310275,[-0.87623352  1.29974173]
[-0.87632807  1.29989471],[-0.09454938  0.15298358],0.0001798431556698007,-1.228863195937529,[-0.87632807  1.29989471]
[-0.87642255  1.30004758],[-0.09447715  0.15286671],0.00017970576772412294,-1.2288954777652097,[-0.87642255  1.30004758]
[-0.87651695  1.30020033],[-0.09440497  0.15274993],0.00017956848473348858,-1.2289277102894858,[-0.87651695  1.30020033]
[-0.87661129  1.30035296],[-0.09433285  0.15263324],0.00017943130661778926,-1.2289598935856576,[-0.87661129  1.30035296]
[-0.87670555  1.30050548],[-0.09426079  0.15251664],0.0001792942332967999,-1.2289920277289104,[-0.87670555  1.30050548]
[-0.87679974  1.30065788],[-0.09418878  0.15240013],0.00017915726469065947,-1.229024112794315,[-0.87679974  1.30065788]
[-0.87689385  1.30081016],[-0.09411682  0.15228371],0.00017902040071901237,-1.2290561488568252,[-0.87689385  1.30081016]
[-0.8769879   1.30096233],[-0.09404492  0.15216737],0.0001788836413023169,-1.229088135991284,[-0.8769879   1.30096233]
[-0.87708187  1.30111438],[-0.09397308  0.15205113],0.00017874698636033426,-1.2291200742724178,[-0.87708187  1.30111438]
[-0.87717577  1.30126632],[-0.09390129  0.15193497],0.00017861043581358108,-1.2291519637748383,[-0.87717577  1.30126632]
[-0.8772696   1.30141814],[-0.09382955  0.15181891],0.00017847398958213792,-1.2291838045730463,[-0.8772696   1.30141814]
[-0.87736336  1.30156984],[-0.09375787  0.15170293],0.00017833764758620212,-1.2292155967414256,[-0.87736336  1.30156984]
[-0.87745704  1.30172143],[-0.09368625  0.15158704],0.00017820140974634868,-1.2292473403542463,[-0.87745704  1.30172143]
[-0.87755066  1.3018729 ],[-0.09361467  0.15147124],0.00017806527598315266,-1.2292790354856682,[-0.87755066  1.3018729 ]
[-0.8776442   1.30202425],[-0.09354316  0.15135552],0.00017792924621662249,-1.2293106822097355,[-0.8776442   1.30202425]
[-0.87773767  1.30217549],[-0.0934717  0.1512399],0.0001777933203676526,-1.2293422806003798,[-0.87773767  1.30217549]
[-0.87783107  1.30232662],[-0.09340029  0.15112436],0.00017765749835699316,-1.2293738307314197,[-0.87783107  1.30232662]
[-0.8779244   1.30247763],[-0.09332894  0.15100891],0.00017752178010489982,-1.2294053326765613,[-0.8779244   1.30247763]
[-0.87801766  1.30262852],[-0.09325764  0.15089355],0.0001773861655324559,-1.2294367865093974,[-0.87801766  1.30262852]
[-0.87811085  1.3027793 ],[-0.0931864   0.15077828],0.0001772506545600922,-1.2294681923034096,[-0.87811085  1.3027793 ]
[-0.87820396  1.30292996],[-0.09311521  0.1506631 ],0.00017711524710919762,-1.2294995501319665,[-0.87820396  1.30292996]
[-0.87829701  1.30308051],[-0.09304407  0.150548  ],0.00017697994310014457,-1.2295308600683257,[-0.87829701  1.30308051]
[-0.87838998  1.30323094],[-0.09297299  0.15043299],0.000176844742454322,-1.22956212218563,[-0.87838998  1.30323094]
[-0.87848288  1.30338126],[-0.09290197  0.15031807],0.00017670964509259684,-1.2295933365569136,[-0.87848288  1.30338126]
[-0.87857571  1.30353146],[-0.09283099  0.15020324],0.00017657465093598025,-1.2296245032550992,[-0.87857571  1.30353146]
[-0.87866847  1.30368155],[-0.09276008  0.1500885 ],0.00017643975990584736,-1.2296556223529946,[-0.87866847  1.30368155]
[-0.87876116  1.30383153],[-0.09268921  0.14997384],0.0001763049719231956,-1.2296866939233007,[-0.87876116  1.30383153]
[-0.87885378  1.30398139],[-0.0926184   0.14985927],0.0001761702869094002,-1.229717718038605,[-0.87885378  1.30398139]
[-0.87894633  1.30413113],[-0.09254765  0.14974479],0.00017603570478570577,-1.229748694771384,[-0.87894633  1.30413113]
[-0.87903881  1.30428076],[-0.09247695  0.1496304 ],0.00017590122547380684,-1.229779624194005,[-0.87903881  1.30428076]
[-0.87913121  1.30443028],[-0.0924063   0.14951609],0.00017576684889475925,-1.2298105063787232,[-0.87913121  1.30443028]
[-0.87922355  1.30457968],[-0.09233571  0.14940187],0.00017563257497043265,-1.229841341397684,[-0.87922355  1.30457968]
[-0.87931581  1.30472897],[-0.09226517  0.14928774],0.0001754984036222606,-1.2298721293229233,[-0.87931581  1.30472897]
[-0.87940801  1.30487814],[-0.09219468  0.14917369],0.00017536433477186546,-1.2299028702263666,[-0.87940801  1.30487814]
[-0.87950013  1.3050272 ],[-0.09212425  0.14905973],0.00017523036834079757,-1.2299335641798286,[-0.87950013  1.3050272 ]
[-0.87959219  1.30517615],[-0.09205387  0.14894586],0.00017509650425111544,-1.2299642112550153,[-0.87959219  1.30517615]
[-0.87968417  1.30532498],[-0.09198355  0.14883208],0.0001749627424244999,-1.229994811523523,[-0.87968417  1.30532498]
[-0.87977608  1.3054737 ],[-0.09191328  0.14871838],0.00017482908278293734,-1.2300253650568396,[-0.87977608  1.3054737 ]
[-0.87986793  1.3056223 ],[-0.09184306  0.14860477],0.00017469552524805018,-1.2300558719263417,[-0.87986793  1.3056223 ]
[-0.8799597   1.30577079],[-0.0917729   0.14849125],0.00017456206974213046,-1.2300863322032973,[-0.8799597   1.30577079]
[-0.8800514   1.30591917],[-0.09170279  0.14837781],0.00017442871618717832,-1.2301167459588687,[-0.8800514   1.30591917]
[-0.88014303  1.30606743],[-0.09163274  0.14826446],0.00017429546450529698,-1.2301471132641046,[-0.88014303  1.30606743]
[-0.8802346   1.30621559],[-0.09156274  0.1481512 ],0.00017416231461841444,-1.2301774341899498,[-0.8802346   1.30621559]
[-0.88032609  1.30636362],[-0.09149279  0.14803802],0.00017402926644920046,-1.2302077088072372,[-0.88032609  1.30636362]
[-0.88041751  1.30651155],[-0.09142289  0.14792493],0.000173896319919772,-1.2302379371866927,[-0.88041751  1.30651155]
[-0.88050887  1.30665936],[-0.09135305  0.14781193],0.0001737634749524211,-1.230268119398936,[-0.88050887  1.30665936]
[-0.88060015  1.30680706],[-0.09128326  0.14769901],0.00017363073146957027,-1.2302982555144764,[-0.88060015  1.30680706]
[-0.88069136  1.30695465],[-0.09121353  0.14758618],0.00017349808939370043,-1.2303283456037166,[-0.88069136  1.30695465]
[-0.88078251  1.30710212],[-0.09114384  0.14747343],0.000173365548647423,-1.2303583897369517,[-0.88078251  1.30710212]
[-0.88087358  1.30724948],[-0.09107422  0.14736077],0.00017323310915314674,-1.2303883879843691,[-0.88087358  1.30724948]
[-0.88096458  1.30739673],[-0.09100464  0.1472482 ],0.000173100770833672,-1.2304183404160502,[-0.88096458  1.30739673]
[-0.88105552  1.30754386],[-0.09093512  0.14713571],0.00017296853361172687,-1.2304482471019667,[-0.88105552  1.30754386]
[-0.88114639  1.30769089],[-0.09086565  0.14702331],0.0001728363974100979,-1.2304781081119875,[-0.88114639  1.30769089]
[-0.88123718  1.3078378 ],[-0.09079623  0.146911  ],0.0001727043621514549,-1.2305079235158711,[-0.88123718  1.3078378 ]
[-0.88132791  1.3079846 ],[-0.09072687  0.14679877],0.00017257242775877327,-1.2305376933832712,[-0.88132791  1.3079846 ]
[-0.88141857  1.30813128],[-0.09065756  0.14668662],0.0001724405941548979,-1.2305674177837345,[-0.88141857  1.30813128]
[-0.88150915  1.30827786],[-0.0905883   0.14657456],0.00017230886126306524,-1.2305970967867021,[-0.88150915  1.30827786]
[-0.88159967  1.30842432],[-0.0905191   0.14646259],0.00017217722900623694,-1.2306267304615086,[-0.88159967  1.30842432]
[-0.88169012  1.30857067],[-0.09044995  0.1463507 ],0.00017204569730746048,-1.2306563188773827,[-0.88169012  1.30857067]
[-0.8817805   1.30871691],[-0.09038085  0.1462389 ],0.00017191426608988646,-1.2306858621034478,[-0.8817805   1.30871691]
[-0.88187082  1.30886304],[-0.0903118   0.14612719],0.00017178293527692637,-1.2307153602087213,[-0.88187082  1.30886304]
[-0.88196106  1.30900905],[-0.09024281  0.14601556],0.00017165170479186125,-1.2307448132621153,[-0.88196106  1.30900905]
[-0.88205123  1.30915496],[-0.09017387  0.14590401],0.0001715205745576665,-1.2307742213324366,[-0.88205123  1.30915496]
[-0.88214134  1.30930075],[-0.09010498  0.14579255],0.0001713895444982482,-1.2308035844883862,[-0.88214134  1.30930075]
[-0.88223137  1.30944643],[-0.09003615  0.14568118],0.00017125861453694572,-1.2308329027985625,[-0.88223137  1.30944643]
[-0.88232134  1.309592  ],[-0.08996737  0.14556989],0.00017112778459709845,-1.2308621763314562,[-0.88232134  1.309592  ]
[-0.88241124  1.30973746],[-0.08989864  0.14545868],0.00017099705460255408,-1.2308914051554558,[-0.88241124  1.30973746]
[-0.88250107  1.30988281],[-0.08982996  0.14534756],0.00017086642447684087,-1.2309205893388435,[-0.88250107  1.30988281]
[-0.88259083  1.31002804],[-0.08976134  0.14523652],0.00017073589414354548,-1.2309497289497988,[-0.88259083  1.31002804]
[-0.88268052  1.31017317],[-0.08969276  0.14512557],0.0001706054635266323,-1.2309788240563957,[-0.88268052  1.31017317]
[-0.88277015  1.31031818],[-0.08962424  0.14501471],0.0001704751325498769,-1.2310078747266044,[-0.88277015  1.31031818]
[-0.8828597   1.31046309],[-0.08955578  0.14490393],0.00017034490113705477,-1.2310368810282928,[-0.8828597   1.31046309]
[-0.88294919  1.31060788],[-0.08948736  0.14479323],0.0001702147692121887,-1.2310658430292238,[-0.88294919  1.31060788]
[-0.88303861  1.31075256],[-0.089419    0.14468262],0.00017008473669924312,-1.2310947607970568,[-0.88303861  1.31075256]
[-0.88312796  1.31089714],[-0.08935069  0.14457209],0.0001699548035223575,-1.2311236343993484,[-0.88312796  1.31089714]
[-0.88321724  1.3110416 ],[-0.08928243  0.14446165],0.00016982496960568516,-1.2311524639035512,[-0.88321724  1.3110416 ]
[-0.88330646  1.31118595],[-0.08921422  0.14435129],0.00016969523487306003,-1.2311812493770165,[-0.88330646  1.31118595]
[-0.8833956   1.31133019],[-0.08914607  0.14424102],0.00016956559924905768,-1.2312099908869898,[-0.8833956   1.31133019]
[-0.88348468  1.31147432],[-0.08907797  0.14413083],0.00016943606265788983,-1.2312386885006175,[-0.88348468  1.31147432]
[-0.88357369  1.31161834],[-0.08900992  0.14402072],0.00016930662502388487,-1.2312673422849407,[-0.88357369  1.31161834]
[-0.88366263  1.31176225],[-0.08894192  0.1439107 ],0.0001691772862713712,-1.2312959523068996,[-0.88366263  1.31176225]
[-0.88375151  1.31190605],[-0.08887397  0.14380076],0.00016904804632505494,-1.2313245186333306,[-0.88375151  1.31190605]
[-0.88384031  1.31204974],[-0.08880608  0.14369091],0.0001689189051090173,-1.2313530413309695,[-0.88384031  1.31204974]
[-0.88392905  1.31219332],[-0.08873823  0.14358114],0.00016878986254826998,-1.2313815204664502,[-0.88392905  1.31219332]
[-0.88401772  1.3123368 ],[-0.08867044  0.14347145],0.0001686609185672582,-1.231409956106304,[-0.88401772  1.3123368 ]
[-0.88410632  1.31248016],[-0.0886027   0.14336185],0.00016853207309057132,-1.2314383483169606,[-0.88410632  1.31248016]
[-0.88419486  1.31262341],[-0.08853502  0.14325233],0.0001684033260430185,-1.2314666971647488,[-0.88419486  1.31262341]
[-0.88428333  1.31276655],[-0.08846738  0.1431429 ],0.00016827467734962528,-1.2314950027158964,[-0.88428333  1.31276655]
[-0.88437173  1.31290959],[-0.0883998   0.14303355],0.00016814612693495353,-1.2315232650365282,[-0.88437173  1.31290959]
[-0.88446006  1.31305251],[-0.08833227  0.14292428],0.00016801767472408716,-1.2315514841926711,[-0.88446006  1.31305251]
[-0.88454832  1.31319533],[-0.08826479  0.1428151 ],0.0001678893206420242,-1.231579660250248,[-0.88454832  1.31319533]
[-0.88463652  1.31333803],[-0.08819736  0.142706  ],0.00016776106461377643,-1.231607793275083,[-0.88463652  1.31333803]
[-0.88472465  1.31348063],[-0.08812998  0.14259698],0.0001676329065643556,-1.2316358833328995,[-0.88472465  1.31348063]
[-0.88481271  1.31362312],[-0.08806265  0.14248804],0.00016750484641913748,-1.231663930489319,[-0.88481271  1.31362312]
[-0.88490071  1.3137655 ],[-0.08799538  0.14237919],0.00016737688410300338,-1.2316919348098652,[-0.88490071  1.3137655 ]
[-0.88498864  1.31390777],[-0.08792816  0.14227043],0.00016724901954140117,-1.2317198963599598,[-0.88498864  1.31390777]
[-0.8850765   1.31404993],[-0.08786098  0.14216174],0.00016712125265951774,-1.231747815204926,[-0.8850765   1.31404993]
[-0.88516429  1.31419198],[-0.08779386  0.14205314],0.0001669935833831066,-1.2317756914099856,[-0.88516429  1.31419198]
[-0.88525202  1.31433393],[-0.08772679  0.14194462],0.00016686601163710745,-1.2318035250402615,[-0.88525202  1.31433393]
[-0.88533968  1.31447576],[-0.08765978  0.14183619],0.00016673853734746263,-1.231831316160779,[-0.88533968  1.31447576]
[-0.88542727  1.31461749],[-0.08759281  0.14172783],0.00016661116043941744,-1.231859064836461,[-0.88542727  1.31461749]
[-0.8855148   1.31475911],[-0.08752589  0.14161956],0.00016648388083847815,-1.2318867711321329,[-0.8855148   1.31475911]
[-0.88560226  1.31490062],[-0.08745903  0.14151138],0.00016635669847076226,-1.2319144351125215,[-0.88560226  1.31490062]
[-0.88568965  1.31504202],[-0.08739222  0.14140327],0.00016622961326158718,-1.2319420568422528,[-0.88568965  1.31504202]
[-0.88577697  1.31518332],[-0.08732545  0.14129525],0.00016610262513707045,-1.2319696363858568,[-0.88577697  1.31518332]
[-0.88586423  1.31532451],[-0.08725874  0.14118731],0.00016597573402258778,-1.2319971738077624,[-0.88586423  1.31532451]
[-0.88595143  1.31546559],[-0.08719208  0.14107945],0.0001658489398444456,-1.2320246691723027,[-0.88595143  1.31546559]
[-0.88603855  1.31560656],[-0.08712547  0.14097168],0.00016572224252832531,-1.2320521225437087,[-0.88603855  1.31560656]
[-0.88612561  1.31574742],[-0.08705891  0.14086398],0.0001655956420005333,-1.2320795339861181,[-0.88612561  1.31574742]
[-0.8862126   1.31588818],[-0.08699241  0.14075637],0.00016546913818688144,-1.232106903563568,[-0.8862126   1.31588818]
[-0.88629953  1.31602883],[-0.08692595  0.14064885],0.00016534273101335674,-1.2321342313399963,[-0.88629953  1.31602883]
[-0.88638639  1.31616937],[-0.08685954  0.1405414 ],0.00016521642040651292,-1.2321615173792462,[-0.88638639  1.31616937]
[-0.88647318  1.3163098 ],[-0.08679319  0.14043404],0.00016509020629222013,-1.2321887617450613,[-0.88647318  1.3163098 ]
[-0.88655991  1.31645013],[-0.08672688  0.14032676],0.0001649640885970905,-1.23221596450109,[-0.88655991  1.31645013]
[-0.88664657  1.31659035],[-0.08666063  0.14021956],0.00016483806724724146,-1.23224312571088,[-0.88664657  1.31659035]
[-0.88673316  1.31673046],[-0.08659443  0.14011244],0.0001647121421690962,-1.2322702454378862,[-0.88673316  1.31673046]
[-0.88681969  1.31687047],[-0.08652827  0.1400054 ],0.0001645863132892667,-1.2322973237454633,[-0.88681969  1.31687047]
[-0.88690615  1.31701037],[-0.08646217  0.13989845],0.0001644605805340594,-1.2323243606968701,[-0.88690615  1.31701037]
[-0.88699255  1.31715016],[-0.08639612  0.13979157],0.00016433494383020301,-1.23235135635527,[-0.88699255  1.31715016]
[-0.88707888  1.31728984],[-0.08633012  0.13968478],0.00016420940310412068,-1.2323783107837278,[-0.88707888  1.31728984]
[-0.88716514  1.31742942],[-0.08626417  0.13957807],0.0001640839582828022,-1.2324052240452144,[-0.88716514  1.31742942]
[-0.88725134  1.31756889],[-0.08619827  0.13947145],0.0001639586092925986,-1.2324320962026027,[-0.88725134  1.31756889]
[-0.88733747  1.31770826],[-0.08613242  0.1393649 ],0.00016383335606063006,-1.2324589273186697,[-0.88733747  1.31770826]
[-0.88742354  1.31784751],[-0.08606662  0.13925844],0.00016370819851355332,-1.2324857174560988,[-0.88742354  1.31784751]
[-0.88750954  1.31798667],[-0.08600087  0.13915205],0.00016358313657835808,-1.232512466677474,[-0.88750954  1.31798667]
[-0.88759548  1.31812571],[-0.08593517  0.13904575],0.00016345817018202036,-1.232539175045286,[-0.88759548  1.31812571]
[-0.88768135  1.31826465],[-0.08586952  0.13893953],0.00016333329925139942,-1.2325658426219308,[-0.88768135  1.31826465]
[-0.88776715  1.31840349],[-0.08580392  0.13883339],0.00016320852371390745,-1.2325924694697064,[-0.88776715  1.31840349]
[-0.88785289  1.31854221],[-0.08573837  0.13872733],0.00016308384349621475,-1.2326190556508176,[-0.88785289  1.31854221]
[-0.88793856  1.31868083],[-0.08567287  0.13862135],0.0001629592585257919,-1.2326456012273745,[-0.88793856  1.31868083]
[-0.88802417  1.31881935],[-0.08560742  0.13851545],0.00016283476872993425,-1.2326721062613915,[-0.88802417  1.31881935]
