x,direcao_descida,erro,f(min),x_anterior
[-0.54290024 -0.07186696],[-0.1298988  -0.05380575],0.0001406014094514727,-0.2726829390075003,[-0.54290024 -0.07186696]
[-0.54303004 -0.07192073],[-0.12980042 -0.053765  ],0.0001404949236646326,-0.27270267035638496,[-0.54303004 -0.07192073]
[-0.54315974 -0.07197445],[-0.12970211 -0.05372428],0.00014038851852574128,-0.27272237182914566,[-0.54315974 -0.07197445]
[-0.54328934 -0.07202814],[-0.12960388 -0.05368359],0.00014028219397387818,-0.2727420434710192,[-0.54328934 -0.07202814]
[-0.54341885 -0.07208178],[-0.12950572 -0.05364294],0.0001401759499478099,-0.272761685327174,[-0.54341885 -0.07208178]
[-0.54354826 -0.07213538],[-0.12940764 -0.05360231],0.0001400697863866319,-0.2727812974427098,[-0.54354826 -0.07213538]
[-0.54367757 -0.07218894],[-0.12930963 -0.05356171],0.00013996370322953694,-0.27280087986265833,[-0.54367757 -0.07218894]
[-0.54380678 -0.07224247],[-0.1292117  -0.05352115],0.00013985770041543126,-0.27282043263198297,[-0.54380678 -0.07224247]
[-0.54393589 -0.07229595],[-0.12911384 -0.05348061],0.00013975177788351826,-0.27283995579557907,[-0.54393589 -0.07229595]
[-0.54406491 -0.07234939],[-0.12901605 -0.05344011],0.00013964593557301723,-0.2728594493982739,[-0.54406491 -0.07234939]
[-0.54419383 -0.07240279],[-0.12891834 -0.05339964],0.00013954017342325537,-0.2728789134848271,[-0.54419383 -0.07240279]
[-0.54432265 -0.07245614],[-0.1288207 -0.0533592],0.00013943449137336528,-0.2728983480999303,[-0.54432265 -0.07245614]
[-0.54445137 -0.07250946],[-0.12872314 -0.05331879],0.0001393288893627821,-0.27291775328820767,[-0.54445137 -0.07250946]
[-0.54458    -0.07256274],[-0.12862565 -0.0532784 ],0.0001392233673308542,-0.27293712909421547,[-0.54458    -0.07256274]
[-0.54470852 -0.07261598],[-0.12852823 -0.05323805],0.00013911792521704321,-0.27295647556244296,[-0.54470852 -0.07261598]
[-0.54483696 -0.07266918],[-0.12843089 -0.05319773],0.00013901256296080015,-0.27297579273731165,[-0.54483696 -0.07266918]
[-0.54496529 -0.07272234],[-0.12833362 -0.05315745],0.00013890728050160254,-0.27299508066317596,[-0.54496529 -0.07272234]
[-0.54509353 -0.07277545],[-0.12823643 -0.05311719],0.00013880207777912777,-0.2730143393843232,[-0.54509353 -0.07277545]
[-0.54522166 -0.07282853],[-0.12813931 -0.05307696],0.00013869695473285872,-0.2730335689449734,[-0.54522166 -0.07282853]
[-0.54534971 -0.07288157],[-0.12804226 -0.05303676],0.00013859191130248869,-0.2730527693892799,[-0.54534971 -0.07288157]
[-0.54547765 -0.07293456],[-0.12794528 -0.05299659],0.00013848694742781353,-0.27307194076132896,[-0.54547765 -0.07293456]
[-0.5456055  -0.07298752],[-0.12784838 -0.05295646],0.0001383820630484453,-0.2730910831051403,[-0.5456055  -0.07298752]
[-0.54573325 -0.07304044],[-0.12775156 -0.05291635],0.00013827725810429831,-0.27311019646466683,[-0.54573325 -0.07304044]
[-0.54586091 -0.07309331],[-0.1276548  -0.05287627],0.0001381725325350925,-0.27312928088379507,[-0.54586091 -0.07309331]
[-0.54598846 -0.07314615],[-0.12755812 -0.05283623],0.00013806788628075283,-0.27314833640634484,[-0.54598846 -0.07314615]
[-0.54611593 -0.07319894],[-0.12746151 -0.05279621],0.00013796331928132814,-0.27316736307606976,[-0.54611593 -0.07319894]
[-0.54624329 -0.0732517 ],[-0.12736498 -0.05275623],0.0001378588314766568,-0.2731863609366572,[-0.54624329 -0.0732517 ]
[-0.54637056 -0.07330442],[-0.12726852 -0.05271627],0.00013775442280668506,-0.2732053300317284,[-0.54637056 -0.07330442]
[-0.54649773 -0.07335709],[-0.12717213 -0.05267635],0.00013765009321167754,-0.27322427040483865,[-0.54649773 -0.07335709]
[-0.54662481 -0.07340973],[-0.12707581 -0.05263645],0.00013754584263170956,-0.27324318209947696,[-0.54662481 -0.07340973]
[-0.54675179 -0.07346233],[-0.12697957 -0.05259659],0.00013744167100684061,-0.2732620651590667,[-0.54675179 -0.07346233]
[-0.54687867 -0.07351488],[-0.1268834  -0.05255676],0.00013733757827736183,-0.27328091962696566,[-0.54687867 -0.07351488]
[-0.54700546 -0.0735674 ],[-0.12678731 -0.05251695],0.00013723356438346176,-0.27329974554646563,[-0.54700546 -0.0735674 ]
[-0.54713215 -0.07361988],[-0.12669128 -0.05247718],0.0001371296292654316,-0.2733185429607933,[-0.54713215 -0.07361988]
[-0.54725874 -0.07367231],[-0.12659533 -0.05243743],0.00013702577286357838,-0.2733373119131092,[-0.54725874 -0.07367231]
[-0.54738524 -0.07372471],[-0.12649945 -0.05239772],0.00013692199511841963,-0.2733560524465093,[-0.54738524 -0.07372471]
[-0.54751165 -0.07377707],[-0.12640365 -0.05235804],0.00013681829597026246,-0.2733747646040238,[-0.54751165 -0.07377707]
[-0.54763796 -0.07382939],[-0.12630791 -0.05231838],0.00013671467535964027,-0.273393448428618,[-0.54763796 -0.07382939]
[-0.54776417 -0.07388167],[-0.12621225 -0.05227876],0.00013661113322708659,-0.27341210396319193,[-0.54776417 -0.07388167]
[-0.54789028 -0.07393391],[-0.12611667 -0.05223917],0.0001365076695130429,-0.2734307312505809,[-0.54789028 -0.07393391]
[-0.54801631 -0.07398611],[-0.12602115 -0.0521996 ],0.00013640428415825838,-0.27344933033355523,[-0.54801631 -0.07398611]
[-0.54814223 -0.07403827],[-0.12592571 -0.05216007],0.00013630097710338508,-0.2734679012548204,[-0.54814223 -0.07403827]
[-0.54826806 -0.07409039],[-0.12583033 -0.05212057],0.00013619774828898826,-0.27348644405701744,[-0.54826806 -0.07409039]
[-0.5483938  -0.07414247],[-0.12573504 -0.05208109],0.0001360945976559357,-0.27350495878272263,[-0.5483938  -0.07414247]
[-0.54851944 -0.07419451],[-0.12563981 -0.05204165],0.00013599152514491116,-0.2735234454744478,[-0.54851944 -0.07419451]
[-0.54864498 -0.07424651],[-0.12554465 -0.05200224],0.00013588853069689563,-0.27354190417464064,[-0.54864498 -0.07424651]
[-0.54877043 -0.07429847],[-0.12544957 -0.05196285],0.00013578561425268612,-0.2735603349256841,[-0.54877043 -0.07429847]
[-0.54889579 -0.0743504 ],[-0.12535456 -0.0519235 ],0.00013568277575318218,-0.27357873776989766,[-0.54889579 -0.0743504 ]
[-0.54902105 -0.07440228],[-0.12525962 -0.05188417],0.00013558001513938603,-0.27359711274953585,[-0.54902105 -0.07440228]
[-0.54914621 -0.07445413],[-0.12516476 -0.05184488],0.00013547733235221314,-0.27361545990679,[-0.54914621 -0.07445413]
[-0.54927128 -0.07450593],[-0.12506996 -0.05180561],0.0001353747273328921,-0.2736337792837871,[-0.54927128 -0.07450593]
[-0.54939626 -0.0745577 ],[-0.12497524 -0.05176638],0.00013527220002245162,-0.2736520709225906,[-0.54939626 -0.0745577 ]
[-0.54952114 -0.07460943],[-0.12488059 -0.05172717],0.000135169750362023,-0.2736703348652,[-0.54952114 -0.07460943]
[-0.54964592 -0.07466111],[-0.12478601 -0.051688  ],0.00013506737829275346,-0.27368857115355133,[-0.54964592 -0.07466111]
[-0.54977061 -0.07471276],[-0.1246915  -0.05164885],0.00013496508375589273,-0.27370677982951735,[-0.54977061 -0.07471276]
[-0.54989521 -0.07476437],[-0.12459706 -0.05160974],0.0001348628666928039,-0.2737249609349071,[-0.54989521 -0.07476437]
[-0.55001971 -0.07481594],[-0.1245027  -0.05157065],0.00013476072704475263,-0.2737431145114664,[-0.55001971 -0.07481594]
[-0.55014412 -0.07486747],[-0.1244084  -0.05153159],0.00013465866475310725,-0.2737612406008779,[-0.55014412 -0.07486747]
[-0.55026844 -0.07491897],[-0.12431418 -0.05149256],0.00013455667975925196,-0.2737793392447612,[-0.55026844 -0.07491897]
[-0.55039266 -0.07497042],[-0.12422003 -0.05145357],0.00013445477200478144,-0.2737974104846728,[-0.55039266 -0.07497042]
[-0.55051678 -0.07502184],[-0.12412595 -0.0514146 ],0.00013435294143107992,-0.2738154543621062,[-0.55051678 -0.07502184]
[-0.55064081 -0.07507321],[-0.12403194 -0.05137566],0.0001342511879796555,-0.2738334709184923,[-0.55064081 -0.07507321]
[-0.55076475 -0.07512455],[-0.12393801 -0.05133675],0.00013414951159211873,-0.27385146019519896,[-0.55076475 -0.07512455]
[-0.5508886  -0.07517585],[-0.12384414 -0.05129787],0.00013404791221018815,-0.27386942223353167,[-0.5508886  -0.07517585]
[-0.55101235 -0.0752271 ],[-0.12375035 -0.05125902],0.00013394638977558753,-0.2738873570747333,[-0.55101235 -0.0752271 ]
[-0.551136   -0.07527833],[-0.12365662 -0.0512202 ],0.0001338449442298462,-0.2739052647599842,[-0.551136   -0.07527833]
[-0.55125957 -0.07532951],[-0.12356297 -0.05118141],0.00013374357551480644,-0.2739231453304024,[-0.55125957 -0.07532951]
[-0.55138303 -0.07538065],[-0.12346939 -0.05114264],0.00013364228357241314,-0.2739409988270437,[-0.55138303 -0.07538065]
[-0.55150641 -0.07543175],[-0.12337588 -0.05110391],0.0001335410683443247,-0.2739588252909018,[-0.55150641 -0.07543175]
[-0.55162969 -0.07548282],[-0.12328244 -0.05106521],0.0001334399297725939,-0.27397662476290824,[-0.55162969 -0.07548282]
[-0.55175288 -0.07553384],[-0.12318907 -0.05102653],0.00013333886779899766,-0.2739943972839324,[-0.55175288 -0.07553384]
[-0.55187598 -0.07558483],[-0.12309577 -0.05098789],0.00013323788236570727,-0.2740121428947823,[-0.55187598 -0.07558483]
[-0.55199898 -0.07563578],[-0.12300254 -0.05094927],0.00013313697341470472,-0.2740298616362036,[-0.55199898 -0.07563578]
[-0.55212189 -0.07568669],[-0.12290938 -0.05091069],0.00013303614088798276,-0.27404755354888055,[-0.55212189 -0.07568669]
[-0.55224471 -0.07573756],[-0.1228163  -0.05087213],0.00013293538472773387,-0.2740652186734359,[-0.55224471 -0.07573756]
[-0.55236743 -0.0757884 ],[-0.12272328 -0.0508336 ],0.0001328347048760692,-0.2740828570504306,[-0.55236743 -0.0757884 ]
[-0.55249006 -0.07583919],[-0.12263034 -0.0507951 ],0.00013273410127530517,-0.27410046872036437,[-0.55249006 -0.07583919]
[-0.5526126  -0.07588995],[-0.12253746 -0.05075663],0.0001326335738675476,-0.2741180537236756,[-0.5526126  -0.07588995]
[-0.55273504 -0.07594067],[-0.12244466 -0.05071819],0.00013253312259522596,-0.27413561210074144,[-0.55273504 -0.07594067]
[-0.55285739 -0.07599135],[-0.12235192 -0.05067978],0.00013243274740048334,-0.27415314389187784,[-0.55285739 -0.07599135]
[-0.55297965 -0.07604199],[-0.12225926 -0.0506414 ],0.00013233244822594912,-0.2741706491373398,[-0.55297965 -0.07604199]
[-0.55310182 -0.07609259],[-0.12216666 -0.05060304],0.00013223222501387952,-0.27418812787732133,[-0.55310182 -0.07609259]
[-0.55322389 -0.07614316],[-0.12207414 -0.05056472],0.00013213207770682784,-0.2742055801519555,[-0.55322389 -0.07614316]
[-0.55334588 -0.07619368],[-0.12198168 -0.05052642],0.00013203200624725553,-0.2742230060013148,[-0.55334588 -0.07619368]
[-0.55346777 -0.07624417],[-0.1218893  -0.05048816],0.0001319320105777318,-0.27424040546541073,[-0.55346777 -0.07624417]
[-0.55358956 -0.07629462],[-0.12179699 -0.05044992],0.00013183209064083126,-0.2742577785841946,[-0.55358956 -0.07629462]
[-0.55371127 -0.07634503],[-0.12170474 -0.05041171],0.00013173224637924165,-0.274275125397557,[-0.55371127 -0.07634503]
[-0.55383288 -0.07639541],[-0.12161257 -0.05037353],0.00013163247773565078,-0.27429244594532803,[-0.55383288 -0.07639541]
[-0.5539544  -0.07644574],[-0.12152046 -0.05033538],0.0001315327846527676,-0.2743097402672778,[-0.5539544  -0.07644574]
[-0.55407583 -0.07649604],[-0.12142843 -0.05029726],0.00013143316707338253,-0.2743270084031158,[-0.55407583 -0.07649604]
[-0.55419716 -0.0765463 ],[-0.12133646 -0.05025917],0.0001313336249402151,-0.27434425039249166,[-0.55419716 -0.0765463 ]
[-0.55431841 -0.07659652],[-0.12124457 -0.0502211 ],0.0001312341581962875,-0.274361466274995,[-0.55431841 -0.07659652]
[-0.55443956 -0.0766467 ],[-0.12115274 -0.05018307],0.00013113476678442709,-0.27437865609015544,[-0.55443956 -0.0766467 ]
[-0.55456062 -0.07669685],[-0.12106099 -0.05014506],0.00013103545064756405,-0.27439581987744255,[-0.55456062 -0.07669685]
[-0.55468159 -0.07674696],[-0.1209693  -0.05010708],0.00013093620972864434,-0.2744129576762664,[-0.55468159 -0.07674696]
[-0.55480247 -0.07679702],[-0.12087768 -0.05006914],0.00013083704397080857,-0.27443006952597737,[-0.55480247 -0.07679702]
[-0.55492326 -0.07684706],[-0.12078613 -0.05003122],0.00013073795331712654,-0.274447155465866,[-0.55492326 -0.07684706]
[-0.55504395 -0.07689705],[-0.12069465 -0.04999332],0.00013063893771064682,-0.27446421553516376,[-0.55504395 -0.07689705]
[-0.55516455 -0.076947  ],[-0.12060324 -0.04995546],0.00013053999709454716,-0.2744812497730422,[-0.55516455 -0.076947  ]
[-0.55528507 -0.07699692],[-0.1205119  -0.04991763],0.00013044113141199995,-0.274498258218614,[-0.55528507 -0.07699692]
[-0.55540549 -0.0770468 ],[-0.12042063 -0.04987982],0.00013034234060639336,-0.27451524091093243,[-0.55540549 -0.0770468 ]
[-0.55552582 -0.07709664],[-0.12032943 -0.04984205],0.00013024362462081847,-0.2745321978889917,[-0.55552582 -0.07709664]
[-0.55564605 -0.07714645],[-0.1202383 -0.0498043],0.00013014498339877133,-0.27454912919172686,[-0.55564605 -0.07714645]
[-0.5557662  -0.07719621],[-0.12014724 -0.04976658],0.0001300464168835588,-0.274566034858014,[-0.5557662  -0.07719621]
[-0.55588626 -0.07724594],[-0.12005624 -0.04972889],0.00012994792501869814,-0.27458291492667064,[-0.55588626 -0.07724594]
[-0.55600622 -0.07729563],[-0.11996532 -0.04969122],0.0001298495077475015,-0.27459976943645503,[-0.55600622 -0.07729563]
[-0.5561261  -0.07734529],[-0.11987446 -0.04965359],0.00012975116501350216,-0.27461659842606717,[-0.5561261  -0.07734529]
[-0.55624588 -0.0773949 ],[-0.11978367 -0.04961599],0.00012965289676033056,-0.27463340193414837,[-0.55624588 -0.0773949 ]
[-0.55636557 -0.07744448],[-0.11969295 -0.04957841],0.00012955470293153057,-0.27465017999928126,[-0.55636557 -0.07744448]
[-0.55648518 -0.07749402],[-0.1196023  -0.04954086],0.00012945658347074862,-0.2746669326599902,[-0.55648518 -0.07749402]
[-0.55660469 -0.07754353],[-0.11951172 -0.04950334],0.0001293585383216364,-0.2746836599547411,[-0.55660469 -0.07754353]
[-0.55672411 -0.07759299],[-0.1194212  -0.04946585],0.0001292605674279642,-0.27470036192194175,[-0.55672411 -0.07759299]
[-0.55684344 -0.07764242],[-0.11933076 -0.04942839],0.0001291626707333943,-0.27471703859994173,[-0.55684344 -0.07764242]
[-0.55696268 -0.07769181],[-0.11924038 -0.04939095],0.0001290648481818049,-0.2747336900270325,[-0.55696268 -0.07769181]
[-0.55708183 -0.07774117],[-0.11915008 -0.04935354],0.00012896709971708467,-0.2747503162414478,[-0.55708183 -0.07774117]
[-0.55720089 -0.07779048],[-0.11905984 -0.04931617],0.00012886942528301984,-0.27476691728136293,[-0.55720089 -0.07779048]
[-0.55731986 -0.07783976],[-0.11896966 -0.04927882],0.00012877182482370954,-0.2747834931848961,[-0.55731986 -0.07783976]
[-0.55743874 -0.077889  ],[-0.11887956 -0.04924149],0.0001286742982829612,-0.27480004399010716,[-0.55743874 -0.077889  ]
[-0.55755753 -0.07793821],[-0.11878953 -0.0492042 ],0.00012857684560477675,-0.27481656973499885,[-0.55755753 -0.07793821]
[-0.55767623 -0.07798737],[-0.11869956 -0.04916694],0.00012847946673338455,-0.2748330704575159,[-0.55767623 -0.07798737]
[-0.55779484 -0.0780365 ],[-0.11860966 -0.0491297 ],0.00012838216161270517,-0.27484954619554597,[-0.55779484 -0.0780365 ]
[-0.55791336 -0.0780856 ],[-0.11851983 -0.04909249],0.0001282849301869775,-0.27486599698691905,[-0.55791336 -0.0780856 ]
[-0.55803179 -0.07813465],[-0.11843007 -0.04905531],0.00012818777240044055,-0.27488242286940817,[-0.55803179 -0.07813465]
[-0.55815013 -0.07818367],[-0.11834038 -0.04901816],0.000128090688197236,-0.2748988238807289,[-0.55815013 -0.07818367]
[-0.55826838 -0.07823265],[-0.11825075 -0.04898103],0.00012799367752161863,-0.27491520005853987,[-0.55826838 -0.07823265]
[-0.55838654 -0.07828159],[-0.11816119 -0.04894394],0.0001278967403179513,-0.27493155144044246,[-0.55838654 -0.07828159]
[-0.55850461 -0.0783305 ],[-0.1180717  -0.04890687],0.000127799876530602,-0.2749478780639814,[-0.55850461 -0.0783305 ]
[-0.55862259 -0.07837937],[-0.11798228 -0.04886983],0.0001277030861038469,-0.27496417996664446,[-0.55862259 -0.07837937]
[-0.55874049 -0.0784282 ],[-0.11789292 -0.04883282],0.00012760636898236706,-0.2749804571858625,[-0.55874049 -0.0784282 ]
[-0.55885829 -0.078477  ],[-0.11780364 -0.04879583],0.00012750972511045452,-0.2749967097590099,[-0.55885829 -0.078477  ]
[-0.55897601 -0.07852576],[-0.11771442 -0.04875888],0.00012741315443260117,-0.27501293772340446,[-0.55897601 -0.07852576]
[-0.55909363 -0.07857448],[-0.11762526 -0.04872195],0.00012731665689350933,-0.27502914111630733,[-0.55909363 -0.07857448]
[-0.55921117 -0.07862317],[-0.11753618 -0.04868505],0.00012722023243778938,-0.2750453199749233,[-0.55921117 -0.07862317]
[-0.55932861 -0.07867181],[-0.11744716 -0.04864818],0.00012712388100995976,-0.27506147433640094,[-0.55932861 -0.07867181]
[-0.55944597 -0.07872042],[-0.11735821 -0.04861134],0.00012702760255474938,-0.27507760423783234,[-0.55944597 -0.07872042]
[-0.55956324 -0.078769  ],[-0.11726933 -0.04857452],0.00012693139701697902,-0.27509370971625363,[-0.55956324 -0.078769  ]
[-0.55968042 -0.07881754],[-0.11718051 -0.04853773],0.000126835264341291,-0.2751097908086447,[-0.55968042 -0.07881754]
[-0.55979751 -0.07886604],[-0.11709177 -0.04850097],0.0001267392044726299,-0.27512584755192965,[-0.55979751 -0.07886604]
[-0.55991452 -0.0789145 ],[-0.11700309 -0.04846424],0.00012664321735585373,-0.27514187998297657,[-0.55991452 -0.0789145 ]
[-0.56003143 -0.07896293],[-0.11691447 -0.04842753],0.00012654730293580992,-0.2751578881385976,[-0.56003143 -0.07896293]
[-0.56014826 -0.07901132],[-0.11682593 -0.04839086],0.0001264514611573724,-0.27517387205554933,[-0.56014826 -0.07901132]
[-0.56026499 -0.07905967],[-0.11673745 -0.04835421],0.00012635569196560965,-0.2751898317705326,[-0.56026499 -0.07905967]
[-0.56038164 -0.07910799],[-0.11664903 -0.04831759],0.00012625999530560604,-0.27520576732019264,[-0.56038164 -0.07910799]
[-0.5604982  -0.07915627],[-0.11656069 -0.04828099],0.0001261643711223434,-0.2752216787411194,[-0.5604982  -0.07915627]
[-0.56061468 -0.07920452],[-0.11647241 -0.04824443],0.00012606881936091146,-0.2752375660698472,[-0.56061468 -0.07920452]
[-0.56073106 -0.07925273],[-0.1163842  -0.04820789],0.00012597333996651838,-0.2752534293428551,[-0.56073106 -0.07925273]
[-0.56084736 -0.0793009 ],[-0.11629605 -0.04817138],0.00012587793288426985,-0.275269268596567,[-0.56084736 -0.0793009 ]
[-0.56096357 -0.07934903],[-0.11620798 -0.0481349 ],0.0001257825980595792,-0.27528508386735157,[-0.56096357 -0.07934903]
[-0.56107969 -0.07939713],[-0.11611997 -0.04809844],0.0001256873354374601,-0.2753008751915224,[-0.56107969 -0.07939713]
[-0.56119572 -0.07944519],[-0.11603202 -0.04806201],0.00012559214496344975,-0.2753166426053383,[-0.56119572 -0.07944519]
[-0.56131166 -0.07949322],[-0.11594414 -0.04802561],0.0001254970265828855,-0.2753323861450027,[-0.56131166 -0.07949322]
[-0.56142752 -0.07954121],[-0.11585633 -0.04798924],0.0001254019802410993,-0.27534810584666486,[-0.56142752 -0.07954121]
[-0.56154329 -0.07958916],[-0.11576859 -0.0479529 ],0.00012530700588344454,-0.2753638017464188,[-0.56154329 -0.07958916]
[-0.56165897 -0.07963708],[-0.11568091 -0.04791658],0.00012521210345557145,-0.27537947388030404,[-0.56165897 -0.07963708]
[-0.56177456 -0.07968496],[-0.1155933  -0.04788029],0.0001251172729029519,-0.2753951222843057,[-0.56177456 -0.07968496]
[-0.56189007 -0.0797328 ],[-0.11550575 -0.04784403],0.00012502251417115487,-0.2754107469943541,[-0.56189007 -0.0797328 ]
[-0.56200548 -0.07978061],[-0.11541827 -0.04780779],0.00012492782720564151,-0.27542634804632543,[-0.56200548 -0.07978061]
[-0.56212082 -0.07982838],[-0.11533086 -0.04777158],0.00012483321195231516,-0.2754419254760414,[-0.56212082 -0.07982838]
[-0.56223606 -0.07987612],[-0.11524351 -0.0477354 ],0.00012473866835664753,-0.27545747931926956,[-0.56223606 -0.07987612]
[-0.56235122 -0.07992382],[-0.11515623 -0.04769925],0.0001246441963645473,-0.2754730096117233,[-0.56235122 -0.07992382]
[-0.56246628 -0.07997148],[-0.11506901 -0.04766313],0.00012454979592161532,-0.2754885163890618,[-0.56246628 -0.07997148]
[-0.56258127 -0.08001911],[-0.11498187 -0.04762703],0.0001244554669737549,-0.2755039996868904,[-0.56258127 -0.08001911]
[-0.56269616 -0.0800667 ],[-0.11489478 -0.04759096],0.00012436120946679333,-0.2755194595407605,[-0.56269616 -0.0800667 ]
[-0.56281097 -0.08011425],[-0.11480777 -0.04755491],0.00012426702334664453,-0.2755348959861697,[-0.56281097 -0.08011425]
[-0.56292569 -0.08016177],[-0.11472082 -0.0475189 ],0.00012417290855925428,-0.2755503090585618,[-0.56292569 -0.08016177]
[-0.56304032 -0.08020925],[-0.11463393 -0.04748291],0.00012407886505054185,-0.2755656987933268,[-0.56304032 -0.08020925]
[-0.56315487 -0.0802567 ],[-0.11454711 -0.04744695],0.00012398489276656613,-0.2755810652258015,[-0.56315487 -0.0802567 ]
[-0.56326933 -0.08030411],[-0.11446036 -0.04741101],0.00012389099165337027,-0.27559640839126864,[-0.56326933 -0.08030411]
[-0.5633837  -0.08035149],[-0.11437367 -0.04737511],0.00012379716165701317,-0.2756117283249581,[-0.5633837  -0.08035149]
[-0.56349799 -0.08039883],[-0.11428705 -0.04733923],0.00012370340272376432,-0.275627025062046,[-0.56349799 -0.08039883]
[-0.56361219 -0.08044613],[-0.11420049 -0.04730337],0.00012360971479968797,-0.2756422986376555,[-0.56361219 -0.08044613]
[-0.56372631 -0.0804934 ],[-0.114114   -0.04726755],0.00012351609783097222,-0.2756575490868563,[-0.56372631 -0.0804934 ]
[-0.56384033 -0.08054063],[-0.11402758 -0.04723175],0.00012342255176399442,-0.27567277644466526,[-0.56384033 -0.08054063]
[-0.56395427 -0.08058782],[-0.11394122 -0.04719598],0.00012332907654505056,-0.27568798074604595,[-0.56395427 -0.08058782]
[-0.56406813 -0.08063498],[-0.11385492 -0.04716023],0.0001232356721203393,-0.2757031620259093,[-0.56406813 -0.08063498]
[-0.5641819  -0.08068211],[-0.11376869 -0.04712452],0.00012314233843636186,-0.2757183203191131,[-0.5641819  -0.08068211]
[-0.56429558 -0.0807292 ],[-0.11368253 -0.04708883],0.00012304907543953797,-0.2757334556604626,[-0.56429558 -0.0807292 ]
[-0.56440918 -0.08077625],[-0.11359643 -0.04705316],0.00012295588307638473,-0.2757485680847101,[-0.56440918 -0.08077625]
[-0.56452269 -0.08082327],[-0.1135104  -0.04701753],0.00012286276129322467,-0.2757636576265555,[-0.56452269 -0.08082327]
[-0.56463611 -0.08087025],[-0.11342443 -0.04698192],0.0001227697100367906,-0.2757787243206462,[-0.56463611 -0.08087025]
[-0.56474945 -0.0809172 ],[-0.11333853 -0.04694634],0.00012267672925351828,-0.27579376820157675,[-0.56474945 -0.0809172 ]
[-0.5648627  -0.08096411],[-0.11325269 -0.04691078],0.00012258381889016708,-0.2758087893038898,[-0.5648627  -0.08096411]
[-0.56497587 -0.08101098],[-0.11316691 -0.04687525],0.00012249097889327525,-0.2758237876620753,[-0.56497587 -0.08101098]
[-0.56508895 -0.08105782],[-0.11308121 -0.04683975],0.00012239820920971546,-0.27583876331057133,[-0.56508895 -0.08105782]
[-0.56520195 -0.08110463],[-0.11299556 -0.04680428],0.0001223055097860419,-0.2758537162837636,[-0.56520195 -0.08110463]
[-0.56531486 -0.0811514 ],[-0.11290998 -0.04676883],0.00012221288056924032,-0.2758686466159857,[-0.56531486 -0.0811514 ]
[-0.56542768 -0.08119813],[-0.11282447 -0.04673341],0.00012212032150597817,-0.2758835543415195,[-0.56542768 -0.08119813]
[-0.56554042 -0.08124483],[-0.11273902 -0.04669802],0.00012202783254314394,-0.2758984394945947,[-0.56554042 -0.08124483]
[-0.56565307 -0.08129149],[-0.11265364 -0.04666265],0.00012193541362773934,-0.27591330210938936,[-0.56565307 -0.08129149]
[-0.56576564 -0.08133812],[-0.11256832 -0.04662731],0.00012184306470665818,-0.2759281422200296,[-0.56576564 -0.08133812]
[-0.56587813 -0.08138471],[-0.11248306 -0.04659199],0.00012175078572691278,-0.2759429598605901,[-0.56587813 -0.08138471]
[-0.56599052 -0.08143127],[-0.11239787 -0.04655671],0.00012165857663550485,-0.2759577550650937,[-0.56599052 -0.08143127]
[-0.56610284 -0.08147779],[-0.11231275 -0.04652145],0.00012156643737946794,-0.2759725278675119,[-0.56610284 -0.08147779]
[-0.56621506 -0.08152427],[-0.11222769 -0.04648621],0.00012147436790601949,-0.2759872783017647,[-0.56621506 -0.08152427]
[-0.56632721 -0.08157072],[-0.11214269 -0.04645101],0.0001213823681621931,-0.27600200640172073,[-0.56632721 -0.08157072]
[-0.56643926 -0.08161714],[-0.11205776 -0.04641583],0.00012129043809523808,-0.2760167122011974,[-0.56643926 -0.08161714]
[-0.56655124 -0.08166352],[-0.11197289 -0.04638067],0.00012119857765239314,-0.27603139573396085,[-0.56655124 -0.08166352]
[-0.56666313 -0.08170987],[-0.11188809 -0.04634555],0.0001211067867809129,-0.2760460570337261,[-0.56666313 -0.08170987]
[-0.56677493 -0.08175618],[-0.11180335 -0.04631045],0.00012101506542805202,-0.27606069613415707,[-0.56677493 -0.08175618]
[-0.56688665 -0.08180245],[-0.11171867 -0.04627537],0.0001209234135412915,-0.2760753130688669,[-0.56688665 -0.08180245]
[-0.56699828 -0.08184869],[-0.11163406 -0.04624033],0.00012083183106789663,-0.2760899078714177,[-0.56699828 -0.08184869]
[-0.56710983 -0.0818949 ],[-0.11154951 -0.04620531],0.00012074031795534308,-0.2761044805753206,[-0.56710983 -0.0818949 ]
[-0.5672213  -0.08194107],[-0.11146503 -0.04617031],0.00012064887415112254,-0.27611903121403636,[-0.5672213  -0.08194107]
[-0.56733268 -0.0819872 ],[-0.11138061 -0.04613535],0.00012055749960262936,-0.27613355982097476,[-0.56733268 -0.0819872 ]
[-0.56744397 -0.0820333 ],[-0.11129626 -0.0461004 ],0.00012046619425756564,-0.2761480664294951,[-0.56744397 -0.0820333 ]
[-0.56755518 -0.08207937],[-0.11121196 -0.04606549],0.00012037495806353093,-0.27616255107290627,[-0.56755518 -0.08207937]
[-0.56766631 -0.0821254 ],[-0.11112774 -0.0460306 ],0.00012028379096794614,-0.2761770137844665,[-0.56766631 -0.0821254 ]
[-0.56777736 -0.0821714 ],[-0.11104357 -0.04599574],0.00012019269291872384,-0.2761914545973839,[-0.56777736 -0.0821714 ]
[-0.56788832 -0.08221736],[-0.11095947 -0.04596091],0.00012010166386339284,-0.2762058735448161,[-0.56788832 -0.08221736]
